materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro
Geografía,12,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-10-08
Geografía,12,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-10-08
Geografía,12,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-12-01
Idioma Extranjero,12,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-04-09
Idioma Extranjero,12,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-02-16
Idioma Extranjero,12,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-02-11
Idioma Extranjero,12,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-04-07
Idioma Extranjero,12,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-02-14
Idioma Extranjero,12,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-08-27
Idioma Extranjero,12,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-05-21
Idioma Extranjero,12,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-08-26
Idioma Extranjero,12,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-07-30
Idioma Extranjero,12,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-05-07
Idioma Extranjero,12,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-12-13
Idioma Extranjero,12,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-10-04
Idioma Extranjero,12,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-10-05
Idioma Extranjero,12,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-10-27
Idioma Extranjero,12,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-11-11
Educación Física,12,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-02-23
Educación Física,12,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-02-20
Educación Física,12,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-03-25
Educación Física,12,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-03-26
Educación Física,12,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-03-06
Educación Física,12,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-05-21
Educación Física,12,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-06-16
Educación Física,12,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-05-07
Educación Física,12,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-08-27
Educación Física,12,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-07-25
Educación Física,12,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-12-10
Educación Física,12,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-30
Educación Física,12,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-10-20
Educación Física,12,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-10-26
Educación Física,12,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-11-13
Artes Plásticas,12,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-03-09
Artes Plásticas,12,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-04-05
Artes Plásticas,12,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-03-25
Artes Plásticas,12,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-02-20
Artes Plásticas,12,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-04-01
Artes Plásticas,12,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-05-10
Artes Plásticas,12,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-06-29
Artes Plásticas,12,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-07-05
Artes Plásticas,12,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-08-20
Artes Plásticas,12,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-08-28
Artes Plásticas,12,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-12-06
Artes Plásticas,12,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-10-05
Artes Plásticas,12,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-12-03
Artes Plásticas,12,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-10-23
Artes Plásticas,12,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-12-10
Música,12,3,7,PARTICIPACION 1,Participación en Música,1,2023-02-24
Música,12,3,7,PARTICIPACION 2,Participación en Música,1,2023-04-09
Música,12,3,7,PARTICIPACION 3,Participación en Música,1,2023-02-18
Música,12,3,7,PARTICIPACION 4,Participación en Música,1,2023-04-25
Música,12,3,7,PARTICIPACION 5,Participación en Música,1,2023-02-13
Música,12,3,8,PARTICIPACION 1,Participación en Música,1,2023-08-20
Música,12,3,8,PARTICIPACION 2,Participación en Música,1,2023-06-04
Música,12,3,8,PARTICIPACION 3,Participación en Música,1,2023-07-01
Música,12,3,8,PARTICIPACION 4,Participación en Música,1,2023-06-11
Música,12,3,8,PARTICIPACION 5,Participación en Música,1,2023-07-15
Música,12,3,9,PARTICIPACION 1,Participación en Música,1,2023-12-02
Música,12,3,9,PARTICIPACION 2,Participación en Música,1,2023-10-12
Música,12,3,9,PARTICIPACION 3,Participación en Música,1,2023-10-05
Música,12,3,9,PARTICIPACION 4,Participación en Música,1,2023-12-15
Música,12,3,9,PARTICIPACION 5,Participación en Música,1,2023-12-06
