materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro,criterios_participacion,escala_calificacion
Artes Plásticas,5,3,6,PARTICIPACION 1,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-12-01,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,5,3,6,PARTICIPACION 2,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-09-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Artes Plásticas,5,3,6,PARTICIPACION 3,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-11-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,5,3,6,PARTICIPACION 4,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-09-19,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Música,5,3,4,PARTICIPACION 1,Participación en Música - Primer Trimestre 2022,2.5,2022-04-29,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,5,3,4,PARTICIPACION 2,Participación en Música - Primer Trimestre 2022,2.5,2022-03-21,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,4,PARTICIPACION 3,Participación en Música - Primer Trimestre 2022,2.5,2022-03-11,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,5,3,4,PARTICIPACION 4,Participación en Música - Primer Trimestre 2022,2.5,2022-03-28,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,5,PARTICIPACION 1,Participación en Música - Segundo Trimestre 2022,2.5,2022-08-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,5,PARTICIPACION 2,Participación en Música - Segundo Trimestre 2022,2.5,2022-08-21,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Música,5,3,5,PARTICIPACION 3,Participación en Música - Segundo Trimestre 2022,2.5,2022-07-12,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,5,3,5,PARTICIPACION 4,Participación en Música - Segundo Trimestre 2022,2.5,2022-07-01,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,5,3,6,PARTICIPACION 1,Participación en Música - Tercer Trimestre 2022,2.5,2022-12-14,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,6,PARTICIPACION 2,Participación en Música - Tercer Trimestre 2022,2.5,2022-09-04,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,6,PARTICIPACION 3,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-03,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,5,3,6,PARTICIPACION 4,Participación en Música - Tercer Trimestre 2022,2.5,2022-09-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",CUALITATIVA
Religión,5,3,4,PARTICIPACION 1,Participación en Religión - Primer Trimestre 2022,2.5,2022-03-25,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,5,3,4,PARTICIPACION 2,Participación en Religión - Primer Trimestre 2022,2.5,2022-03-03,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Religión,5,3,4,PARTICIPACION 3,Participación en Religión - Primer Trimestre 2022,2.5,2022-04-07,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,5,3,4,PARTICIPACION 4,Participación en Religión - Primer Trimestre 2022,2.5,2022-04-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Religión,5,3,5,PARTICIPACION 1,Participación en Religión - Segundo Trimestre 2022,2.5,2022-05-20,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,5,3,5,PARTICIPACION 2,Participación en Religión - Segundo Trimestre 2022,2.5,2022-05-04,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,5,3,5,PARTICIPACION 3,Participación en Religión - Segundo Trimestre 2022,2.5,2022-07-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Religión,5,3,5,PARTICIPACION 4,Participación en Religión - Segundo Trimestre 2022,2.5,2022-05-31,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Religión,5,3,6,PARTICIPACION 1,Participación en Religión - Tercer Trimestre 2022,2.5,2022-11-09,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,5,3,6,PARTICIPACION 2,Participación en Religión - Tercer Trimestre 2022,2.5,2022-09-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,5,3,6,PARTICIPACION 3,Participación en Religión - Tercer Trimestre 2022,2.5,2022-09-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,5,3,6,PARTICIPACION 4,Participación en Religión - Tercer Trimestre 2022,2.5,2022-10-10,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,6,3,4,PARTICIPACION 1,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-10,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,6,3,4,PARTICIPACION 2,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-21,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,6,3,4,PARTICIPACION 3,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-15,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,6,3,4,PARTICIPACION 4,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-10,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,6,3,5,PARTICIPACION 1,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-07-25,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,6,3,5,PARTICIPACION 2,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Matemáticas,6,3,5,PARTICIPACION 3,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-22,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Matemáticas,6,3,5,PARTICIPACION 4,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-08,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,6,3,6,PARTICIPACION 1,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-09,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,6,3,6,PARTICIPACION 2,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,6,3,6,PARTICIPACION 3,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-03,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Matemáticas,6,3,6,PARTICIPACION 4,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-14,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,6,3,4,PARTICIPACION 1,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-05,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,6,3,4,PARTICIPACION 2,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-02-22,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,6,3,4,PARTICIPACION 3,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-17,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,6,3,4,PARTICIPACION 4,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-04-04,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,6,3,5,PARTICIPACION 1,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-08-05,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,6,3,5,PARTICIPACION 2,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-06-19,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,6,3,5,PARTICIPACION 3,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-06-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,6,3,5,PARTICIPACION 4,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-07-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,6,3,6,PARTICIPACION 1,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-09-30,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Lenguaje,6,3,6,PARTICIPACION 2,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-12-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,6,3,6,PARTICIPACION 3,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-12-08,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,6,3,6,PARTICIPACION 4,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-20,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Naturales,6,3,4,PARTICIPACION 1,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-04-12,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Ciencias Naturales,6,3,4,PARTICIPACION 2,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-03-23,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,6,3,4,PARTICIPACION 3,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-03-29,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,6,3,4,PARTICIPACION 4,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-03-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Naturales,6,3,5,PARTICIPACION 1,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-06-30,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,6,3,5,PARTICIPACION 2,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-07,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,6,3,5,PARTICIPACION 3,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-24,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,6,3,5,PARTICIPACION 4,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Naturales,6,3,6,PARTICIPACION 1,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-09-28,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,6,3,6,PARTICIPACION 2,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-09-26,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,6,3,6,PARTICIPACION 3,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-11-10,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Naturales,6,3,6,PARTICIPACION 4,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-11-26,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Sociales,6,3,4,PARTICIPACION 1,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-04-05,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,6,3,4,PARTICIPACION 2,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-04-14,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Sociales,6,3,4,PARTICIPACION 3,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-04-14,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,6,3,4,PARTICIPACION 4,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-02-01,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,6,3,5,PARTICIPACION 1,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-06-15,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Sociales,6,3,5,PARTICIPACION 2,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-05-11,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,6,3,5,PARTICIPACION 3,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-07-03,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Ciencias Sociales,6,3,5,PARTICIPACION 4,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-08-18,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Sociales,6,3,6,PARTICIPACION 1,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-11-29,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,6,3,6,PARTICIPACION 2,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-09-01,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Ciencias Sociales,6,3,6,PARTICIPACION 3,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-11-18,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Sociales,6,3,6,PARTICIPACION 4,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-12-07,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,6,3,4,PARTICIPACION 1,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-03-19,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Educación Física,6,3,4,PARTICIPACION 2,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-02-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,6,3,4,PARTICIPACION 3,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-03-22,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Educación Física,6,3,4,PARTICIPACION 4,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Educación Física,6,3,5,PARTICIPACION 1,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-05-20,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
